,Recipe ID,Ingredient ID
25034,3632,2447
25035,3632,1429
25036,3632,2698
25037,3633,2536
25038,3633,3848
25039,3633,664
25040,3633,347
25041,3633,1594
25042,3633,1584
25043,3633,3051
25044,3633,3715
25045,3633,3828
25046,3634,490
25047,3634,3501
25048,3634,1578
25049,3634,1442
25050,3634,305
25051,3635,3715
25052,3635,2698
25053,3635,15
25054,3635,3051
25055,3635,2560
25056,3635,3878
25057,3635,2289
25058,3635,207
25059,3635,1774
25060,3635,2087
25061,3636,3715
25062,3636,2701
25063,3636,1578
25064,3636,2455
25065,3636,3750
25066,3637,2695
25067,3637,3051
25068,3637,3822
25069,3637,3300
25070,3637,1071
25071,3637,1557
25072,3637,843
25073,3637,3715
25074,3637,585
25075,3637,2279
25076,3637,2288
25077,3637,3822
25078,3637,3051
25079,3637,3750
25080,3637,3051
25081,3637,3822
25082,3637,52
25083,3637,1887
25084,3637,3300
25085,3637,2607
25086,3637,843
25087,3637,3750
25088,3638,713
25089,3638,3051
25090,3638,1795
25091,3638,2817
25092,3639,3290
25093,3639,2414
25094,3639,3822
25095,3639,2853
25096,3639,1311
25097,3640,2245
25098,3640,1082
25099,3640,3822
25100,3640,3051
25101,3640,2087
25102,3640,59
25103,3640,1516
25104,3640,3822
25105,3640,1584
25106,3641,2455
25107,3641,3059
25108,3641,3051
25109,3641,3715
25110,3642,1075
25111,3642,15
25112,3642,425
25113,3642,3051
25114,3642,1578
25115,3642,579
25116,3642,2915
25117,3643,1084
25118,3643,1574
25119,3643,3544
25120,3643,1886
25121,3644,2730
25122,3644,1892
25123,3644,3549
25124,3644,1442
25125,3644,3051
25126,3645,2447
25127,3645,360
25128,3645,1891
25129,3645,2455
25130,3645,1538
25131,3645,579
25132,3645,2458
25133,3645,3051
25134,3645,648
25135,3645,195
25136,3645,3848
25137,3645,1766
25138,3646,3497
25139,3646,1179
25140,3646,1685
25141,3646,3542
25142,3647,786
25143,3647,1295
25144,3647,1280
25145,3647,2758
25146,3647,1602
25147,3647,3664
25148,3647,841
25149,3647,3051
25150,3647,2464
25151,3647,2074
25152,3647,3095
25153,3648,1059
25154,3648,1584
25155,3648,1594
25156,3648,1600
25157,3648,1622
25158,3648,1587
25159,3648,3300
25160,3648,1731
25161,3648,2464
25162,3648,1557
25163,3648,2672
25164,3648,3410
25165,3649,872
25166,3649,2247
25167,3649,1443
25168,3649,1219
25169,3649,490
25170,3650,320
25171,3650,2247
25172,3650,975
25173,3651,336
25174,3651,1713
25175,3651,1731
25176,3651,2376
25177,3651,452
25178,3651,1252
25179,3651,2734
25180,3652,628
25181,3652,807
25182,3652,2732
25183,3652,508
25184,3652,1656
25185,3653,2970
25186,3653,2087
25187,3653,490
25188,3653,2034
25189,3653,359
25190,3653,3051
25191,3653,1656
25192,3653,2247
25193,3653,2784
25194,3654,15
25195,3654,3058
25196,3654,3051
25197,3654,1082
25198,3654,3703
25199,3654,2441
25200,3655,1193
25201,3655,1193
25202,3656,797
25203,3656,1933
25204,3657,3079
25205,3657,2335
25206,3657,706
25207,3657,2571
25208,3658,3750
25209,3658,3823
25210,3658,1188
25211,3658,1188
25212,3658,2629
25213,3659,1398
25214,3659,1386
25215,3659,3481
25216,3659,3582
25217,3659,1781
25218,3660,1640
25219,3660,3686
25220,3661,780
25221,3661,2609
25222,3661,3018
25223,3661,3822
25224,3661,1779
25225,3662,163
25226,3662,3079
25227,3662,2335
25228,3662,1071
25229,3662,3686
25230,3663,2439
25231,3663,872
25232,3663,3098
25233,3663,1082
25234,3663,2335
25235,3663,21
25236,3663,490
25237,3664,1082
25238,3664,15
25239,3664,3051
25240,3664,2560
25241,3664,2292
25242,3664,3715
25243,3665,15
25244,3665,3822
25245,3665,3051
25246,3665,1071
25247,3665,2472
25248,3665,499
25249,3665,539
25250,3666,2008
25251,3666,2288
25252,3666,212
25253,3667,2826
25254,3667,2472
25255,3667,15
25256,3667,3822
25257,3667,3051
25258,3667,3715
25259,3667,1071
25260,3667,1239
25261,3667,3822
25262,3667,1584
25263,3668,490
25264,3668,2167
25265,3668,15
25266,3668,636
25267,3668,1701
25268,3668,2560
25269,3669,1082
25270,3669,2247
25271,3669,2750
25272,3669,3051
25273,3669,1578
25274,3669,1570
25275,3670,2163
25276,3670,3290
25277,3670,2247
25278,3670,204
25279,3670,590
25280,3671,278
25281,3671,1701
25282,3671,945
25283,3672,1574
25284,3672,1605
25285,3672,1618
25286,3672,3051
25287,3672,1578
25288,3672,1082
25289,3672,1701
25290,3672,998
25291,3672,490
25292,3672,15
25293,3672,636
25294,3672,3290
25295,3673,628
25296,3673,2288
25297,3673,585
25298,3673,3051
25299,3673,2510
25300,3673,269
25301,3673,1996
25302,3673,2732
25303,3673,3089
25304,3673,1082
25305,3674,1859
25306,3674,3067
25307,3674,14
25308,3674,612
25309,3674,1443
25310,3674,2379
25311,3675,3822
25312,3675,1600
25313,3675,1587
25314,3675,1584
25315,3675,15
25316,3675,499
25317,3675,1082
25318,3675,1731
25319,3675,490
25320,3676,3168
25321,3676,382
25322,3676,1278
25323,3676,872
25324,3676,114
25325,3676,3557
25326,3677,1594
25327,3677,1584
25328,3677,1590
25329,3677,1573
25330,3677,579
25331,3677,3168
25332,3677,3750
25333,3677,190
25334,3677,2216
25335,3677,2472
25336,3677,1284
25337,3677,1731
25338,3677,843
25339,3677,3750
25340,3677,944
25341,3678,2607
25342,3678,3168
25343,3678,3483
25344,3679,3168
25345,3679,1071
25346,3679,998
25347,3679,2447
25348,3679,2122
25349,3679,490
25350,3680,499
25351,3680,1766
25352,3680,359
25353,3680,998
25354,3680,15
25355,3680,2458
25356,3680,843
25357,3680,3822
25358,3680,1443
25359,3680,3051
25360,3680,2560
25361,3680,2512
25362,3680,579
25363,3680,2447
25364,3681,15
25365,3681,490
25366,3681,872
25367,3681,3822
25368,3681,1815
25369,3681,2335
25370,3682,1701
25371,3682,3822
25372,3682,1078
25373,3682,2113
25374,3683,490
25375,3683,1988
25376,3683,2113
25377,3683,3051
25378,3683,721
25379,3683,3686
25380,3684,2165
25381,3684,3304
25382,3685,2447
25383,3685,2784
25384,3685,2386
25385,3686,1116
25386,3686,490
25387,3686,359
25388,3686,2455
25389,3686,3135
25390,3686,1701
25391,3686,3051
25392,3687,3304
25393,3687,2447
25394,3687,1429
25395,3687,159
25396,3687,1483
25397,3688,330
25398,3688,3750
25399,3688,1731
25400,3688,452
25401,3688,2146
25402,3688,3848
25403,3688,1587
25404,3689,331
25405,3689,3300
25406,3689,817
25407,3689,1429
25408,3689,1037
25409,3689,1594
25410,3689,926
25411,3689,817
25412,3689,3300
25413,3690,2255
25414,3690,2447
25415,3690,1429
25416,3690,972
25417,3690,1886
25418,3690,2888
25419,3690,1538
25420,3690,3853
25421,3690,919
25422,3690,3809
25423,3690,3051
25424,3691,1686
25425,3691,2553
25426,3691,3001
25427,3691,92
25428,3691,3822
25429,3691,2557
25430,3691,2447
25431,3691,2931
25432,3691,3822
25433,3691,2758
25434,3691,1429
25435,3691,3051
25436,3691,1269
25437,3692,2169
25438,3692,490
25439,3692,1602
25440,3692,3051
25441,3692,1622
25442,3692,2074
25443,3693,490
25444,3693,1701
25445,3693,890
25446,3693,857
25447,3693,3249
25448,3693,515
25449,3693,3051
25450,3693,1623
25451,3693,2447
25452,3693,2074
25453,3693,3051
25454,3694,425
25455,3694,2335
25456,3694,1574
25457,3694,1605
25458,3694,1071
25459,3694,3051
25460,3694,1580
25461,3694,490
25462,3694,3410
25463,3694,3051
25464,3694,212
25465,3694,1701
25466,3694,1017
25467,3694,2378
25468,3694,1600
25469,3694,1571
25470,3694,1584
25471,3694,1587
25472,3694,843
25473,3694,3750
25474,3695,213
25475,3695,2462
25476,3695,3750
25477,3695,3410
25478,3695,1180
25479,3695,3051
25480,3696,1429
25481,3696,3051
25482,3696,1578
25483,3696,2087
25484,3696,1297
25485,3696,1147
25486,3697,299
25487,3697,2030
25488,3697,2294
25489,3697,2279
25490,3697,2912
25491,3697,585
25492,3697,159
25493,3697,2447
25494,3697,3051
25495,3698,339
25496,3698,1429
25497,3698,3715
25498,3698,15
25499,3698,212
25500,3698,925
25501,3698,1590
25502,3698,1429
25503,3698,2915
25504,3698,3827
25505,3698,3051
25506,3698,1925
25507,3698,3051
25508,3698,2239
25509,3699,3006
25510,3699,490
25511,3699,360
25512,3699,2455
25513,3699,2335
25514,3699,3051
25515,3699,2560
25516,3700,15
25517,3700,1082
25518,3700,1395
25519,3700,3051
25520,3700,2512
25521,3700,2447
25522,3701,2050
25523,3701,2455
25524,3701,2282
25525,3701,1041
25526,3701,2324
25527,3701,291
25528,3701,2165
25529,3701,490
25530,3701,2231
25531,3702,3715
25532,3702,1429
25533,3702,1546
25534,3702,917
25535,3702,3822
25536,3702,1162
25537,3702,3300
25538,3703,490
25539,3703,15
25540,3703,2114
25541,3703,3051
25542,3703,1578
25543,3703,1600
25544,3704,114
25545,3704,27
25546,3704,872
25547,3704,2247
25548,3704,2605
25549,3704,860
25550,3705,3715
25551,3705,1605
25552,3705,1429
25553,3705,1578
25554,3705,3051
25555,3705,1442
25556,3705,3300
25557,3705,2203
25558,3705,3715
25559,3706,452
25560,3706,53
25561,3706,3715
25562,3706,3300
25563,3706,1594
25564,3706,3051
25565,3706,843
25566,3706,3750
25567,3706,347
25568,3707,3664
25569,3707,834
25570,3707,1219
25571,3707,1082
25572,3707,1640
25573,3707,3686
25574,3707,418
25575,3707,3051
25576,3708,2447
25577,3708,643
25578,3708,2512
25579,3708,1049
25580,3708,3290
25581,3708,3051
25582,3708,2271
25583,3709,3715
25584,3709,3827
25585,3709,3822
25586,3709,1536
25587,3709,107
25588,3709,3801
25589,3709,2602
25590,3709,3051
25591,3710,167
25592,3710,1859
25593,3710,3118
25594,3710,3734
25595,3710,3750
25596,3710,1429
25597,3710,2455
25598,3711,490
25599,3711,15
25600,3711,636
25601,3711,1429
25602,3711,3051
25603,3711,1590
25604,3711,837
25605,3711,539
25606,3711,1701
25607,3711,2616
25608,3712,3593
25609,3712,132
25610,3712,1714
25611,3713,1615
25612,3713,1071
25613,3713,1429
25614,3713,3300
25615,3713,3715
25616,3714,908
25617,3714,490
25618,3714,3822
25619,3714,1071
25620,3714,3686
25621,3714,15
25622,3714,3051
25623,3714,1151
25624,3714,3750
25625,3714,3822
25626,3714,1584
25627,3714,3750
25628,3714,843
25629,3714,3564
25630,3714,1076
25631,3714,3822
25632,3715,240
25633,3715,2995
25634,3715,2991
25635,3715,3742
25636,3715,3715
25637,3715,2931
25638,3715,2087
25639,3715,3051
25640,3715,1578
25641,3715,3848
25642,3715,2146
25643,3716,3174
25644,3716,1570
25645,3716,3715
25646,3716,3750
25647,3716,3546
25648,3716,3827
25649,3716,452
25650,3716,1731
25651,3716,3848
25652,3716,3051
25653,3716,2146
25654,3716,3783
25655,3716,1442
25656,3716,2512
25657,3716,2458
25658,3716,942
25659,3716,1570
25660,3717,1078
25661,3717,2335
25662,3717,15
25663,3717,3051
25664,3717,1076
25665,3717,313
25666,3717,313
25667,3717,1731
25668,3717,2472
25669,3717,843
25670,3718,1112
25671,3718,1071
25672,3718,1844
25673,3718,1557
25674,3718,636
25675,3718,2074
25676,3719,3848
25677,3719,1440
25678,3719,2704
25679,3719,1995
25680,3719,636
25681,3719,1561
25682,3719,1528
25683,3720,3822
25684,3720,2113
25685,3720,3750
25686,3720,2464
25687,3720,1213
25688,3720,808
25689,3721,1932
25690,3721,2335
25691,3721,490
25692,3721,1995
25693,3721,3051
25694,3722,296
25695,3722,1108
25696,3722,3123
25697,3722,1429
25698,3722,3828
25699,3722,648
25700,3722,1483
25701,3722,3546
25702,3722,2783
25703,3722,1640
25704,3722,3051
25705,3722,2061
25706,3723,2512
25707,3723,452
25708,3723,291
25709,3723,2458
25710,3723,1442
25711,3723,579
25712,3723,2027
25713,3723,2447
25714,3724,3636
25715,3724,2806
25716,3724,780
25717,3724,3300
25718,3724,2965
25719,3724,1162
25720,3724,2915
25721,3724,2447
25722,3724,2288
25723,3724,1267
25724,3724,1429
25725,3724,3168
25726,3724,3135
25727,3724,1557
25728,3725,3822
25729,3725,3745
25730,3725,2018
25731,3725,3715
25732,3725,3051
25733,3726,1605
25734,3726,3051
25735,3726,1443
25736,3726,1578
25737,3726,1602
25738,3726,3715
25739,3726,46
25740,3726,1134
25741,3726,2915
25742,3727,1988
25743,3728,2447
25744,3728,1280
25745,3728,771
25746,3728,1429
25747,3728,3051
25748,3728,655
25749,3729,490
25750,3729,650
25751,3729,3051
25752,3729,2783
25753,3729,3290
25754,3730,1574
25755,3730,2455
25756,3730,585
25757,3730,1429
25758,3730,2282
25759,3730,1205
25760,3730,3653
25761,3730,1443
25762,3731,2515
25763,3731,975
25764,3731,3828
25765,3731,3483
25766,3731,3046
25767,3732,1602
25768,3732,1570
25769,3732,2458
25770,3732,3051
25771,3732,1622
25772,3732,1578
25773,3732,3044
25774,3732,3664
25775,3733,238
25776,3733,3051
25777,3733,291
25778,3733,2512
25779,3733,675
25780,3733,2458
25781,3733,1442
25782,3733,3715
25783,3733,2455
25784,3733,1538
25785,3733,3453
25786,3733,1725
25787,3734,2050
25788,3734,1886
25789,3734,3460
25790,3734,675
25791,3734,1443
25792,3734,1590
25793,3734,2943
25794,3734,1179
25795,3734,490
25796,3734,3542
25797,3735,15
25798,3735,3822
25799,3735,490
25800,3735,3051
25801,3735,1078
25802,3735,2335
25803,3735,1076
25804,3735,313
25805,3736,359
25806,3736,3872
25807,3736,2312
25808,3737,2820
25809,3737,3650
25810,3737,1027
25811,3737,195
25812,3737,1578
25813,3737,3051
25814,3738,2655
25815,3738,47
25816,3738,1840
25817,3738,3051
25818,3738,1374
25819,3738,1725
25820,3739,1574
25821,3739,425
25822,3739,1082
25823,3739,3051
25824,3739,2560
25825,3739,114
25826,3739,1887
25827,3739,452
25828,3739,1037
25829,3740,2991
25830,3740,1089
25831,3740,3263
25832,3740,1280
25833,3740,1108
25834,3740,3051
25835,3741,2447
25836,3741,1731
25837,3741,972
25838,3741,3044
25839,3742,2087
25840,3742,2447
25841,3742,3051
25842,3742,2512
25843,3742,3815
25844,3742,1442
25845,3742,2985
25846,3743,490
25847,3743,3682
25848,3743,1082
25849,3743,3822
25850,3743,21
25851,3743,15
25852,3743,3051
25853,3743,3682
25854,3744,490
25855,3744,3231
25856,3744,1429
25857,3744,2931
25858,3744,677
25859,3744,2609
25860,3744,452
25861,3744,2087
25862,3744,3848
25863,3744,1037
25864,3744,2560
25865,3744,1766
25866,3744,1632
25867,3744,400
25868,3745,3699
25869,3745,1517
25870,3745,300
25871,3746,335
25872,3746,3051
25873,3746,2122
25874,3746,3541
25875,3746,1278
25876,3746,539
25877,3746,212
25878,3746,837
25879,3746,1995
25880,3746,3556
25881,3746,92
25882,3746,1252
25883,3746,2074
25884,3747,1574
25885,3747,2655
25886,3747,2455
25887,3748,1108
25888,3748,490
25889,3748,1618
25890,3748,1605
25891,3748,1574
25892,3748,2335
25893,3748,3549
25894,3748,212
25895,3749,490
25896,3749,2056
25897,3749,3051
25898,3749,3750
25899,3749,2455
25900,3750,3750
25901,3750,3653
25902,3750,2455
25903,3750,490
25904,3750,807
25905,3750,2335
25906,3750,3290
25907,3750,929
25908,3751,3168
25909,3751,2104
25910,3751,2447
25911,3751,2124
25912,3751,3848
25913,3751,1442
25914,3751,2458
25915,3751,193
25916,3751,837
25917,3751,1687
25918,3751,2031
25919,3751,3047
25920,3751,3290
25921,3752,2959
25922,3752,3715
25923,3752,2455
25924,3752,2274
25925,3752,1887
25926,3752,1162
25927,3752,3822
25928,3752,2087
25929,3752,3830
25930,3752,1082
25931,3752,200
25932,3752,200
25933,3752,2074
25934,3753,2512
25935,3753,1037
25936,3753,579
25937,3753,1590
25938,3753,291
25939,3753,3815
25940,3753,3051
25941,3753,3664
25942,3753,1147
25943,3753,3664
25944,3754,2285
25945,3754,2806
25946,3754,3051
25947,3754,452
25948,3754,553
25949,3754,3734
25950,3754,490
25951,3755,490
25952,3755,1995
25953,3755,2292
25954,3755,2871
25955,3755,636
25956,3755,1701
25957,3755,2836
25958,3756,3838
25959,3756,3300
25960,3756,2447
25961,3756,452
25962,3756,1429
25963,3756,1578
25964,3756,222
25965,3757,490
25966,3757,1995
25967,3757,585
25968,3757,1429
25969,3757,3546
25970,3757,195
25971,3757,889
25972,3757,3848
25973,3757,648
25974,3758,838
25975,3758,490
25976,3758,2455
25977,3758,1429
25978,3758,1886
25979,3758,878
25980,3758,3051
25981,3758,1075
25982,3758,823
25983,3758,651
25984,3758,3051
25985,3758,1578
25986,3758,2379
25987,3759,579
25988,3759,2091
25989,3759,1442
25990,3759,3051
25991,3759,2560
25992,3759,576
25993,3759,490
25994,3759,1848
25995,3760,2462
25996,3760,1429
25997,3760,1617
25998,3760,3051
25999,3760,1170
26000,3760,2544
26001,3760,2806
26002,3761,1822
26003,3761,1389
26004,3761,2622
26005,3761,808
26006,3762,3168
26007,3762,1010
26008,3762,2247
26009,3762,3290
26010,3762,38
26011,3762,1557
26012,3762,972
26013,3762,3848
26014,3762,2995
26015,3762,1429
26016,3762,2888
26017,3762,3853
26018,3762,2465
26019,3763,2447
26020,3763,642
26021,3763,984
26022,3763,3750
26023,3763,813
26024,3763,2299
26025,3763,42
26026,3763,1429
26027,3764,785
26028,3764,2231
26029,3764,15
26030,3764,2335
26031,3764,3051
26032,3765,1195
26033,3765,1193
26034,3765,3822
26035,3765,2074
26036,3765,3345
26037,3766,15
26038,3766,3051
26039,3766,798
26040,3766,1071
26041,3766,3734
26042,3766,57
26043,3766,1239
26044,3766,1311
26045,3766,2087
26046,3766,3822
26047,3766,15
26048,3766,3471
26049,3766,1077
26050,3766,3750
26051,3767,1886
26052,3767,2031
26053,3767,1557
26054,3767,743
26055,3767,2129
26056,3767,2962
26057,3768,114
26058,3768,2658
26059,3768,1082
26060,3768,2335
26061,3768,2560
26062,3769,3629
26063,3769,2806
26064,3769,1068
26065,3769,833
26066,3769,2074
26067,3769,2931
26068,3769,833
26069,3769,3822
26070,3769,3051
26071,3769,3556
26072,3769,1557
26073,3770,15
26074,3770,3822
26075,3770,3051
26076,3770,1600
26077,3770,3745
26078,3770,3744
26079,3770,1071
26080,3770,2840
26081,3770,2803
26082,3770,3745
26083,3770,808
26084,3770,843
26085,3770,1701
26086,3770,3686
26087,3771,95
26088,3771,3541
26089,3771,2912
26090,3771,2991
26091,3771,2124
26092,3771,2915
26093,3771,1766
26094,3771,3051
26095,3772,1442
26096,3772,3051
26097,3772,2478
26098,3772,490
26099,3773,241
26100,3773,2447
26101,3773,773
26102,3773,1731
26103,3773,3300
26104,3773,1429
26105,3773,2447
26106,3774,2247
26107,3774,3822
26108,3774,2962
26109,3774,2512
26110,3774,1442
26111,3775,1278
26112,3775,2462
26113,3775,1429
26114,3775,3822
26115,3775,3051
26116,3775,2129
26117,3775,1632
26118,3776,2531
26119,3776,114
26120,3776,3281
26121,3776,3051
26122,3777,2472
26123,3777,3300
26124,3777,2447
26125,3777,2087
26126,3777,1429
26127,3777,1578
26128,3777,3591
26129,3778,490
26130,3778,2400
26131,3778,1429
26132,3778,292
26133,3778,2317
26134,3778,159
26135,3778,3848
26136,3779,3533
26137,3779,490
26138,3779,2087
26139,3780,490
26140,3780,1995
26141,3780,3556
26142,3780,2007
26143,3780,3750
26144,3780,193
26145,3780,1429
26146,3780,3051
26147,3780,2173
26148,3781,2216
26149,3781,1701
26150,3781,2087
26151,3781,2447
26152,3781,291
26153,3781,2915
26154,3781,1319
26155,3781,3051
26156,3781,1108
26157,3782,1615
26158,3782,1076
26159,3782,1429
26160,3782,3051
26161,3782,1578
26162,3783,3738
26163,3783,3822
26164,3783,3750
26165,3784,2920
26166,3784,1082
26167,3784,2247
26168,3784,2455
26169,3784,1557
26170,3784,585
26171,3784,3051
26172,3784,1578
26173,3785,1302
26174,3785,1859
26175,3785,1429
26176,3785,1590
26177,3785,3822
26178,3785,2116
26179,3785,3822
26180,3786,1236
26181,3786,1429
26182,3786,2447
26183,3786,2605
26184,3786,3051
26185,3786,2627
26186,3787,490
26187,3787,3822
26188,3787,1071
26189,3787,2472
26190,3787,15
26191,3787,3051
26192,3787,716
26193,3787,2472
26194,3787,808
26195,3788,1076
26196,3788,871
26197,3788,3051
26198,3788,3686
26199,3788,3822
26200,3788,3676
26201,3788,696
26202,3789,2447
26203,3789,3168
26204,3789,490
26205,3789,1429
26206,3789,15
26207,3789,1701
26208,3789,2335
26209,3789,763
26210,3789,1251
26211,3790,232
26212,3790,3051
26213,3790,490
26214,3790,3750
26215,3790,2288
26216,3790,1429
26217,3790,2915
26218,3790,490
26219,3790,15
26220,3790,798
26221,3791,1574
26222,3791,1618
26223,3791,1605
26224,3791,1429
26225,3791,1082
26226,3791,3051
26227,3791,2201
26228,3791,2447
26229,3792,3300
26230,3792,742
26231,3792,1731
26232,3792,539
26233,3792,1994
26234,3792,1557
26235,3792,3168
26236,3792,2607
26237,3792,3164
26238,3793,3657
26239,3793,490
26240,3793,15
26241,3793,636
26242,3793,2335
26243,3794,1366
26244,3794,1574
26245,3794,3231
26246,3794,2335
26247,3794,1082
26248,3794,843
26249,3794,3124
26250,3794,2146
26251,3794,2877
26252,3794,3848
26253,3794,3051
26254,3794,3124
26255,3795,1322
26256,3795,2447
26257,3795,515
26258,3795,1141
26259,3795,490
26260,3795,1291
26261,3795,636
26262,3795,3290
26263,3795,843
26264,3795,636
26265,3796,441
26266,3796,2447
26267,3796,1429
26268,3796,2288
26269,3796,2915
26270,3796,1082
26271,3796,1077
26272,3796,2625
26273,3796,3051
26274,3797,3822
26275,3797,159
26276,3797,305
26277,3798,3056
26278,3798,2455
26279,3798,2730
26280,3798,2462
26281,3798,1082
26282,3798,15
26283,3798,2447
26284,3798,1578
26285,3799,1073
26286,3799,2231
26287,3799,1575
26288,3799,3549
26289,3799,845
26290,3799,872
26291,3799,3290
26292,3799,2231
26293,3800,628
26294,3800,2288
26295,3800,1082
26296,3800,2231
26297,3800,1578
26298,3800,1443
26299,3801,1071
26300,3801,842
26301,3801,1712
26302,3801,1443
26303,3801,1578
26304,3801,3541
26305,3801,3715
26306,3802,1726
26307,3802,1866
26308,3802,2934
26309,3802,3828
26310,3802,1731
26311,3802,2903
26312,3802,1443
26313,3802,2712
26314,3802,3750
26315,3803,3822
26316,3803,1836
26317,3803,1082
26318,3803,2335
26319,3803,15
26320,3803,3682
26321,3803,3051
26322,3803,1584
26323,3803,808
26324,3804,872
26325,3804,808
26326,3804,3108
26327,3804,3682
26328,3805,3317
26329,3805,1859
26330,3805,1188
26331,3806,3231
26332,3806,1429
26333,3806,490
26334,3806,3822
26335,3806,3051
26336,3806,291
26337,3807,615
26338,3807,1243
26339,3807,3143
26340,3807,1429
26341,3807,2247
26342,3807,2740
26343,3807,2335
26344,3807,2447
26345,3807,1324
26346,3808,2730
26347,3808,2335
26348,3808,2067
26349,3808,1574
26350,3808,2455
26351,3808,2888
26352,3808,1538
26353,3808,3300
26354,3809,3324
26355,3809,1108
26356,3809,3122
26357,3809,1429
26358,3809,1701
26359,3809,3051
26360,3810,2527
26361,3810,3822
26362,3810,3471
26363,3810,1584
26364,3810,1238
26365,3810,57
26366,3810,490
26367,3811,3878
26368,3811,2920
26369,3811,539
26370,3811,972
26371,3811,590
26372,3811,2560
26373,3812,2823
26374,3812,3051
26375,3812,1429
26376,3812,642
26377,3812,2669
26378,3812,1995
26379,3812,2730
26380,3812,1245
26381,3812,816
26382,3812,1996
26383,3812,1590
26384,3812,2330
26385,3812,3051
26386,3812,3556
26387,3813,490
26388,3813,1291
26389,3813,2299
26390,3813,1442
26391,3813,291
26392,3813,2208
26393,3814,1516
26394,3814,862
26395,3814,3822
26396,3814,1584
26397,3814,1600
26398,3814,2832
26399,3814,15
26400,3814,490
26401,3814,721
26402,3815,2247
26403,3815,187
26404,3815,1429
26405,3815,3051
26406,3816,3041
26407,3816,1082
26408,3816,1429
26409,3816,1046
26410,3816,2288
26411,3816,1429
26412,3816,590
26413,3816,3051
26414,3816,2447
26415,3817,15
26416,3817,3051
26417,3817,2231
26418,3817,452
26419,3817,3822
26420,3817,1082
26421,3817,3686
26422,3817,2335
26423,3817,3202
26424,3818,211
26425,3818,575
26426,3818,1096
26427,3818,1261
26428,3819,3300
26429,3819,817
26430,3819,3822
26431,3819,1594
26432,3819,1429
26433,3820,3044
26434,3820,3290
26435,3820,3815
26436,3820,608
26437,3820,3122
26438,3820,1640
26439,3820,15
26440,3820,972
26441,3821,3123
26442,3821,2074
26443,3821,1701
26444,3821,3664
26445,3821,3300
26446,3821,3137
26447,3821,766
26448,3821,1622
26449,3821,539
26450,3821,2210
26451,3821,3121
26452,3821,294
26453,3822,253
26454,3822,2091
26455,3822,3051
26456,3822,490
26457,3822,1429
26458,3822,2929
26459,3822,416
26460,3822,3122
26461,3822,1701
26462,3822,3823
26463,3823,2447
26464,3823,3123
26465,3823,1995
26466,3823,114
26467,3823,1429
26468,3823,1141
26469,3823,1078
26470,3823,1701
26471,3823,3051
26472,3824,1108
26473,3824,2299
26474,3824,603
26475,3824,3051
26476,3824,2676
26477,3824,1701
26478,3824,3051
26479,3825,1071
26480,3825,1518
26481,3825,3682
26482,3825,2231
26483,3825,2840
26484,3825,1518
26485,3825,1071
26486,3825,2231
26487,3825,3783
26488,3826,3613
26489,3826,561
26490,3826,1995
26491,3826,2292
26492,3826,490
26493,3826,2335
26494,3826,3051
26495,3827,2335
26496,3827,153
26497,3827,1925
26498,3827,3051
26499,3827,1082
26500,3827,2090
26501,3827,15
26502,3828,2783
26503,3828,2414
26504,3828,3311
26505,3829,3051
26506,3829,579
26507,3829,490
26508,3830,359
26509,3830,15
26510,3830,1082
26511,3830,793
26512,3830,2441
26513,3830,15
26514,3831,490
26515,3831,1291
26516,3831,15
26517,3831,636
26518,3831,1701
26519,3831,1381
26520,3831,3051
26521,3832,1176
26522,3832,490
26523,3832,3051
26524,3832,2087
26525,3832,1442
26526,3833,1605
26527,3833,1049
26528,3833,843
26529,3833,673
26530,3833,579
26531,3833,3300
26532,3833,1429
26533,3833,3538
26534,3833,636
26535,3833,843
26536,3834,2959
26537,3834,490
26538,3834,359
26539,3834,3715
26540,3834,1082
26541,3834,3830
26542,3834,1162
26543,3834,3822
26544,3834,200
26545,3834,1557
26546,3834,2081
26547,3835,721
26548,3835,2231
26549,3835,2527
26550,3835,1516
26551,3835,3822
26552,3835,15
26553,3835,1584
26554,3835,1600
26555,3836,15
26556,3836,3822
26557,3836,3051
26558,3836,1584
26559,3836,1600
26560,3836,2335
26561,3836,1071
26562,3836,2803
26563,3837,3836
26564,3837,2231
26565,3837,1429
26566,3837,15
26567,3837,2335
26568,3837,87
26569,3838,3145
26570,3838,490
26571,3838,1082
26572,3838,2335
26573,3838,3051
26574,3839,3822
26575,3839,3750
26576,3839,2728
26577,3839,3822
26578,3839,3051
26579,3840,1838
26580,3840,2288
26581,3840,2737
26582,3840,2734
26583,3841,2447
26584,3841,1429
26585,3841,3051
26586,3841,1578
26587,3841,1645
26588,3842,3715
26589,3842,3822
26590,3842,1082
26591,3842,2376
26592,3842,15
26593,3842,3770
26594,3842,1594
26595,3842,1584
26596,3842,1587
26597,3842,1600
26598,3843,2041
26599,3843,2447
26600,3843,1429
26601,3843,108
26602,3843,12
26603,3843,3151
26604,3843,196
26605,3843,1790
26606,3843,2967
26607,3843,1071
26608,3843,291
26609,3844,1615
26610,3844,425
26611,3844,1071
26612,3844,1188
26613,3845,42
26614,3845,2299
26615,3845,3828
26616,3845,1701
26617,3845,763
26618,3845,3848
26619,3845,3051
26620,3846,2447
26621,3846,2455
26622,3846,1429
26623,3846,1622
26624,3846,1584
26625,3846,2122
26626,3846,2031
26627,3846,1147
